,across,within,Subject,R
2175,0.560523365173402,0.4043535022093317,CH003,[-58.59 -17.97 -14.15]
2176,0.3263040875614016,0.3195540996262962,TJ018,[24.24 16.47 66.17]
2177,0.602007737221548,0.5601528897695419,UP007,[-41.41  -2.21 -44.23]
2178,0.6707124869283689,0.6333978259132524,BW001,[ 13.13  49.99 -10.22]
2179,0.5484896092682022,0.3444855220951236,TJ018,[ 48.48  28.31 -10.28]
2180,0.7562673720425898,0.257864344275585,TJ018,[ 40.4   29.65 -17.36]
2181,0.6855637140424978,0.4976293480716089,TJ027,[ 65.66 -17.14 -33.17]
2182,0.8185769745780339,0.5467320557730067,FR280,[-31.31 -27.69 -27.82]
2183,0.2739315838413925,0.3186601104517734,TJ010,[ 52.53 -16.73 -18.85]
2184,0.5869680951067114,0.5092233712937936,CH008b,[ 20.2  -24.97  69.42]
2185,0.5846721408894889,0.17749053122298838,TJ004,[ 24.24 -20.9  -17.89]
2186,0.6542916491419969,0.6130515276547601,TJ013,[ 59.6  -56.37  -9.22]
2187,0.4376271772731935,0.29585404145408023,TJ018,[ 44.44  -6.28 -45.66]
2188,0.4632188967614628,0.3490599066545536,TJ001,[-68.69 -42.27  20.62]
2189,0.6790056815568527,0.4756008191146546,FR037,[55.56 26.15 14.44]
2190,0.4107769797604045,0.2373188009889584,CH005,[35.35 39.53 36.91]
2191,0.7240436235057219,0.7461267766122411,CH067,[-61.62 -55.96   4.66]
2192,0.8992394216399214,0.8308617624492259,FR038,[-41.41  18.95 -32.28]
2193,0.33870064045168363,0.30676235825710085,FR080,[-44.44 -15.96 -36.68]
2194,0.5479018041213352,0.4270049821031199,TJ004,[-48.48  52.41   4.94]
2195,0.7669656924741246,0.5645112033439633,TJ021,[58.59  7.41 39.57]
2196,0.7592153397199178,0.7326525415852729,UP019,[ 34.34   4.12 -47.44]
2197,0.4513866141441522,0.21661834424574564,TJ018,[-19.19  55.85  41.04]
2198,0.4513866141441522,0.3750930764938301,TJ018,[-19.19  55.85  41.04]
2199,0.3172415628946553,0.3073981159196374,UP002,[-51.52 -13.49 -22.23]
2200,0.026251094776798444,0.3867289492761768,TJ022,[-17.17  35.11 -24.19]
2201,0.8119442279612652,0.7643585840423278,TJ013,[ 54.55  11.64 -30.32]
2202,0.14397431831781438,0.0881847177192965,TJ010,[-69.7  -25.17 -14.57]
2203,0.6608317468974019,0.6587440319761355,CH042,[ 10.1   19.56 -22.71]
2204,0.658263464023489,0.5437929560551524,CH065,[ 44.44 -38.05  62.2 ]
2205,0.5910363152135691,0.5403932501692803,CH018,[ 68.69 -13.69 -17.48]
2206,0.9249031487500304,0.9036649767398472,TJ027,[-73.74 -25.84 -22.95]
2207,0.7242930843355726,0.689461263544557,TJ015,[-36.36  52.61 -23.18]
2208,0.6645776118396629,0.6274275770013104,FR050,[-25.25  -6.02 -51.6 ]
2209,0.8113475386577229,0.4027279605988528,CH068,[-29.29  15.91 -33.65]
2210,0.7480557550714826,0.39339128462365497,FR050,[-64.65 -35.93  39.46]
2211,0.5925572247263757,0.4460319511575483,CH068,[-27.27   5.51 -31.86]
2212,0.9413038740907398,0.8344252785492134,TJ022,[ 50.51 -23.94 -19.26]
2213,0.5981659009034973,0.4540715218216506,CH003,[-15.15  -5.66 -36.08]
2214,0.8724634083846147,0.1066106163313502,CH005,[ 58.59 -10.09 -29.19]
2215,0.4880576133232037,0.8843530525974813,TJ032,[36.36 31.91 45.21]
2216,0.8764944965600443,0.7952905112063896,UP005,[ 46.46 -13.43 -23.42]
2217,0.7159872200749918,0.5168214590096571,CH013,[-48.48  11.53  39.79]
2218,0.6839386304430178,0.6577382821879904,CH058,[  2.02 -30.32  51.72]
2219,0.574770999511489,0.4053619042712202,CH040,[-23.23  61.11  17.37]
2220,0.6383790305221829,0.6096770846433112,TJ001,[  0.   -67.95  18.18]
2221,0.3284938427965847,0.15928788897361798,TJ018,[-51.52  36.09  22.58]
2222,0.6711302025017711,0.5877056623068273,CH018,[66.67 -1.96 -2.5 ]
2223,0.4229210770011248,0.3679720208061616,UP005,[ 49.49 -94.36  30.93]
2224,0.5887474510937328,0.3181093230003475,CH066,[-22.22  42.01 -16.64]
2225,0.6852006336849303,0.6648172012044854,CH058,[-36.36  17.71  40.11]
