,across,within,Subject,R
147,0.14395457769962805,0.1135892283843786,UP002,[-25.25 -41.34 -22.65]
148,0.6267022102683772,0.7171164573743243,UP019,[-41.41 -14.57 -21.1 ]
149,0.6714890704435137,0.13481667191668836,TJ027,[ 75.76 -32.74  -6.66]
150,0.4356087601726628,0.2621835972901797,UP007,[-49.49  -5.45 -40.84]
151,0.2995912519690982,0.22403928463633532,CH067,[-46.46 -24.5  -30.02]
152,0.9606559931919044,0.018755228381192045,TJ010,[-49.49 -24.25 -12.13]
153,0.5953904175649956,0.5485185679073512,FR210,[ 60.61  -8.7  -13.61]
154,0.8275118065853206,-0.3696002852048199,TJ005,[ 61.62 -45.97 -11.  ]
155,0.14064369736208074,0.5975381516190812,TJ025,[ 62.63 -15.39 -25.92]
156,0.2137100114937252,0.3285515147271375,CH067,[-63.64   3.5   13.24]
157,0.4329638038713234,0.24800730609631444,TJ018,[34.34 58.27 11.78]
158,0.3978093087936169,0.44859508998226977,TJ019,[ 28.28 -66.56 -12.19]
159,0.19111000128002914,0.15831972866574248,TJ025,[50.51 33.41 13.73]
160,0.19861840629187066,0.26418866897831506,TJ015,[ 45.45  -8.49 -42.21]
161,0.666588382140366,0.4924842670508822,FR050,[-43.43 -30.84  62.58]
162,0.4331619978882522,0.09914481931975418,TJ021,[59.6   4.99  3.53]
163,0.1359903002254526,0.1923169313488701,CH040,[-25.25 -19.05 -36.86]
164,0.2880115081432137,0.0078008051933524565,TJ018,[27.27 65.43 13.25]
165,-0.10705968819932232,-0.01723157883830596,TJ010,[ 63.64 -17.81 -17.72]
166,0.5795282903333872,0.22319223865557447,TJ010,[ 67.68 -38.66 -12.96]
167,0.873002284831722,0.12048067539245902,CH061,[ 36.36 -63.89  41.25]
168,0.11776607853332212,-0.032974024796701,CH005,[ 50.51 -11.89 -35.25]
169,0.3266072074272772,0.4963123860691864,TJ013,[-42.42 -16.58 -22.41]
170,0.5433160044403105,0.3935208790571457,UP005,[ 51.52 -12.46 -22.17]
171,0.7447591255866715,0.5155248255782817,TJ013,[ 47.47 -13.9  -12.72]
172,0.34363273262683763,0.57012640065199,CH061,[63.64 -5.3   2.98]
173,0.5382777598285,0.5296763107618337,CH013,[-49.49  40.87   8.69]
174,0.7254029508793719,0.046261984168795865,BW001,[36.36  4.43 -6.9 ]
175,0.30723755930187924,-0.0573830569090226,TJ018,[-25.25  22.9   61.06]
176,0.20297452253952986,-0.12122032147821807,TJ018,[55.56 34.9   4.02]
177,0.6635305279436942,0.7453460099467784,UP019,[-26.26  67.13  20.96]
178,0.1316400503340404,0.2348351086593487,CH065,[53.54  1.85 26.22]
179,0.08623129336799919,0.2507681961119932,CH012,[-51.52 -53.85 -19.8 ]
180,-0.016939798680763764,0.6204103173998939,TJ005,[55.56 26.97 18.84]
181,0.4698028735004253,-0.009096751003490704,TJ018,[-49.49 -24.97 -19.32]
182,0.6956797414040723,0.07444960538234814,TJ018,[ 32.32  33.87 -19.5 ]
183,0.044868363745499976,0.22931746620466334,TJ034,[-43.43 -78.97 -11.72]
184,0.2397256206904908,-0.08202754403869253,TJ010,[-24.24  14.   -37.33]
185,0.7578959175343915,0.2704476544668501,FR050,[-69.7  -28.52  13.73]
186,0.4587645823928677,0.03792476880923175,TJ027,[ 40.4   17.51 -46.66]
187,0.5824097471795503,0.102899110344306,CH005,[49.49  5.71 31.86]
188,0.4600124018008357,0.18091661649501398,TJ004,[-58.59  25.79  22.04]
189,0.5488188094633031,0.2445691380826723,CH013,[-2.02 59.04 39.03]
190,0.26029419108393714,0.4359305585003996,TJ019,[ 45.45 -54.72 -23.43]
191,0.22245124001905744,0.2009947363714586,TJ027,[-21.21 -36.09 -24.73]
192,0.3828924410374115,0.2668745934228954,FR150,[ 53.54 -20.13 -35.73]
193,0.1627049354714293,0.3847012800090041,CH067,[-55.56  35.11  21.44]
194,0.4516392146120963,0.5080432980248819,CH012,[-19.19 -73.46 -19.74]
195,0.6815968059432825,0.4021314534046123,FR290,[-38.38  16.48 -46.72]
196,0.3510144854011346,0.5706476081179406,FR270,[-9.09 49.21 50.48]
197,0.4871460167877664,0.07013606560099615,FR025,[-34.34   7.21 -47.26]
198,0.03144621424503485,-0.0302989947300041,CH065,[ 26.26 -54.01  72.24]
199,0.5690144243407824,0.27226211674753564,CH013,[-35.35  19.04  55.42]
200,0.4502870664225115,0.5633499529768827,CH068,[-56.57   0.16 -27.4 ]
201,0.8585361485965183,0.6558966251756398,UP005,[35.35 54.87 39.9 ]
202,0.3300058875013253,0.2335873015761453,TJ025,[50.51 33.98 23.56]
203,0.12494113505370133,0.3622215987209427,CH065,[ 51.52 -18.02  53.46]
204,0.1597953685884134,0.28594736335009885,CH065,[ 48.48  40.1  -20.33]
205,0.20647340574024906,0.3647649893355847,TJ018,[-3.03 65.17 18.68]
206,0.6820616615684484,0.4862961941346918,CH018,[ 58.59  -1.7  -32.28]
207,0.5120431423238875,0.3518085849828435,FR260,[-42.42 -26.41 -33.71]
208,0.05204536703812366,0.3823512937928566,TJ034,[-68.69 -26.92 -21.82]
209,-0.03585558270340699,-0.19545368569375848,TJ021,[ 65.66 -34.39  50.42]
210,0.8305850314286285,0.4843877655097735,CH003,[-38.38  54.57   2.88]
211,0.2493139026533994,0.8595191306761333,CH066,[-41.41 -34.7  -33.  ]
212,0.08212032523304229,0.17024152316016938,TJ018,[ 64.65 -40.26 -23.78]
213,0.663797018042335,0.3859811648010158,FR150,[ 58.59 -78.3   -3.04]
214,0.4874741601876819,0.3890699296004652,CH003,[ 33.33  23.68 -22.47]
215,0.4184073722201772,0.07479967552384803,CH066,[-45.45 -48.75  48.58]
216,0.38983750762465,-0.32387841662002753,CH066,[-14.14  47.31 -19.91]
217,0.8551515950209461,0.3950395757676098,TJ010,[ 47.47 -87.15 -13.38]
218,0.16419196877266068,0.07563180790245698,TJ027,[56.57 15.18 28.01]
219,0.6692750915850507,0.3035085652828873,FR037,[52.53 23.01 37.13]
220,0.8744698605047171,0.5556381750566619,BW013,[ 28.28 -17.96 -37.99]
221,0.665770391201616,0.07714489468754733,TJ027,[ 49.49 -34.75 -31.81]
222,0.5083452253179908,0.026428828495532655,FR029,[ 13.13  34.24 -27.82]
223,0.7785331790829014,0.14806800442941226,TJ027,[ 74.75 -37.42 -17.66]
224,0.4253668473160554,0.09491626085514772,CH058,[ -1.01 -31.92  41.85]
225,0.12706891410930513,-0.05505900843530976,FR280,[-67.68  -5.97 -28.95]
226,0.7308524428973958,0.2411020148927299,CH005,[42.42 37.84 29.2 ]
227,0.5947826397279502,0.6282927844426947,CH066,[-38.38 -10.87  54.93]
228,0.5549952667393864,0.12783637999925926,CH008b,[ 52.53 -14.21 -29.43]
229,0.8986075098581799,0.6477576844727417,BW022,[ 58.59 -22.75 -22.77]
230,0.5530780401314354,0.08318980488338439,CH013,[-5.05 53.18 32.19]
231,0.5695924992413902,-0.3612471162148416,TJ010,[-45.45  50.19   8.09]
232,0.6269549208478671,0.2510291485244725,CH018,[ 67.68  -8.18 -25.5 ]
233,0.6061092468327494,0.6085677935691813,CH066,[-48.48 -18.79  47.98]
234,0.4390596978066569,-0.0687315560132644,TJ018,[15.15 52.56 45.22]
235,0.4396538950635777,0.0023720206302662718,FR050,[-19.19   1.96 -45.18]
236,0.6063487399431577,0.5946451143124628,TJ022,[ 38.38 -22.8  -21.58]
237,0.8208937164750393,-0.0196918379207606,TJ010,[-44.44 -44.17 -28.78]
238,0.14868193871921806,0.25888513665603585,UP019,[ 51.52  -9.62 -39.89]
239,0.1947942286558912,0.049825146282800346,TJ019,[ 41.41  -8.29 -46.96]
240,0.4060392206861922,0.3155558015447197,TJ015,[-35.35 -11.38 -23.3 ]
241,0.3546974585550258,0.4060640001311955,CH066,[-1.01 42.32  0.06]
242,0.7382364188822366,0.15738891034681374,TJ005,[ 38.38 -47.46 -24.2 ]
243,0.11336112969194767,0.5488268579882387,CH067,[-60.61  -9.68 -14.86]
244,0.7815138938242242,0.5076660990421972,CH013,[-59.6  -21.93  27.14]
245,0.6839261026305176,0.5170204363684162,BW022,[ 48.48 -62.91 -25.09]
246,0.431325295936296,0.3538546087281296,TJ005,[ 26.26 -47.72 -18.25]
247,0.7757163590311796,0.5497674328524549,UP019,[-44.44  54.82  19.22]
248,0.6662674280624914,0.6070425188875924,FR150,[ 67.68 -37.48  50.26]
249,0.5534725171408216,0.3075438067835686,CH008b,[49.49 -2.88 17.26]
250,0.03246012789004156,0.3903202482948153,CH042,[-46.46  30.32  13.57]
251,0.8005846750054896,0.3168717604999733,TJ027,[ 37.37  -9.47 -19.62]
252,0.020216775067060832,-0.2370434195870877,TJ018,[-23.23 -23.99 -18.07]
253,0.8010736532210626,0.4257394652230985,BW001,[ 44.44 -63.06   2.11]
254,0.5214425373743766,0.5596615994521454,FR270,[-50.51  50.3    5.92]
255,0.4599664254961294,0.425637291528036,TJ025,[-16.16 -28.   -20.69]
256,0.20109152444418946,0.10341287094764316,TJ013,[ 63.64 -19.66 -22.59]
257,0.10622087765462744,0.2215563783003437,FR280,[-31.31 -40.31 -22.59]
258,0.486134571903756,0.2070561022117452,CH068,[-52.53  -3.71  -9.75]
259,0.5223185500704068,0.07453650211672075,CH005,[56.57  7.82  9.12]
260,0.8139093775435039,0.363234070220332,FR038,[ 52.53 -21.26  -9.57]
261,0.7373410228317671,0.5920721160948195,CH018,[26.26 65.22 -4.57]
262,0.0405564180223594,-0.041501416744106366,CH065,[ 18.18 -22.4   80.44]
263,0.0959435607614212,0.3054333857164117,TJ022,[ 59.6   -1.54 -35.85]
264,0.7462520754525609,0.7869623110467816,TJ015,[-60.61 -20.85 -19.08]
265,0.6010286702021724,0.1998991217568591,CH068,[-31.31  47.82  14.5 ]
266,0.48507350803619503,0.5278848463279315,FR130,[-50.51 -25.74  -1.36]
267,0.16154158224222304,-0.6993891697412268,TJ010,[-18.18  72.64  -8.91]
268,0.4529013262137032,0.14181677445898755,TJ005,[ 45.45 -82.01  31.58]
269,0.6023316136733211,0.7043786310971479,CH066,[-62.63 -33.26  26.54]
270,0.6883136647999095,0.20442480328077514,TJ010,[ 61.62 -58.22 -14.09]
271,-0.022614229171826258,0.20424302901845845,TJ018,[ 38.38 -20.8  -20.27]
272,0.3243510493902537,0.5083788824025106,FR230,[ 69.7  -12.97 -10.29]
273,0.5137573085331555,0.4400293941664244,FR029,[ 46.46 -29.76  61.55]
274,0.8339261656670857,0.6959161796009858,TJ028,[60.61 49.78 -5.47]
275,0.8832096094610921,0.8650718054879473,UP007,[-57.58 -10.29 -24.43]
276,0.4214275086638739,0.2287449113795195,TJ005,[ 10.1  -51.48  -2.72]
277,0.251170884930742,0.6016028322169931,FR290,[-62.63 -36.14 -23.54]
278,0.4246502754127318,0.4495385226222735,TJ025,[ 71.72 -31.61  13.57]
279,0.2611557736928765,0.027088426436467788,CH048,[48.48  2.47 13.19]
280,0.3861468572223928,0.4446146063530892,CH042,[ 29.29  -0.98 -25.09]
281,0.04801651955349687,0.4858416603714204,CH042,[-45.45  -5.51 -39.65]
282,0.2341007557881828,-0.1397107385095111,CH018,[ 56.57 -22.19  54.33]
283,-0.02198480515837329,0.14230364761825132,TJ018,[-9.09 50.4  47.28]
284,0.07932968072244025,0.07514730342241678,TJ004,[-32.32 -20.69 -22.65]
285,0.21594412312556585,0.329414697109254,FR280,[-62.63   3.61 -35.55]
286,0.8661079273189193,0.8800270841696235,TJ015,[-57.58 -17.76 -18.91]
287,0.3815950943525972,0.20443355317543707,TJ018,[-19.19  55.85  41.04]
288,0.3815950943525972,-0.0069746708049405175,TJ018,[-19.19  55.85  41.04]
289,0.2102579427996336,0.3563858472847557,TJ028,[ 5.05 72.74 11.46]
290,0.6061383151043784,0.5963114863094492,CH061,[ 1.01 -0.57 55.47]
291,0.5350807741798183,0.5107792059235077,CH042,[ 64.65 -27.85  -0.38]
292,0.08985246273600711,0.36749341296178,FR280,[-25.25 -29.86 -25.56]
293,0.4513961843317087,0.4521924846757902,UP019,[ 64.65 -43.45  23.82]
294,0.6480099492693838,0.13434974672458688,TJ021,[ 67.68 -23.99  27.03]
295,0.22847337838337256,0.1623962746522978,CH046,[-54.55 -32.54  33.11]
296,0.1589808542254647,0.1531539015434319,CH003,[-18.18   0.67 -39.29]
297,0.20010937829217795,0.2664225117736065,CH065,[ 2.02 34.33 37.72]
298,0.16206473136529506,0.3577934392828448,TJ022,[ 42.42  33.77 -17.12]
299,0.8089102711336792,0.4752293678964113,FR130,[-33.33  -4.68 -11.  ]
300,0.5345622013633897,0.7289988635663388,TJ022,[ 43.43 -21.83 -20.33]
301,0.7501214434947068,0.6385931079904502,FR050,[-57.58 -46.75  49.77]
302,0.5996743602950896,0.359950476910053,CH018,[50.51 45.61 17.64]
303,0.5040226279387188,0.4641000916028104,FR290,[-62.63 -53.44  -5.47]
304,0.4047186794738721,0.2074692099770487,TJ013,[ 63.64  -7.21 -24.25]
305,0.6776933206674726,0.3773816787690693,CH068,[-43.43  -2.32   5.32]
306,0.1404486198490989,0.014552574287159538,UP004,[-61.62 -55.5   16.66]
307,0.06328416845299811,0.22265067723160384,TJ030,[ 27.27  -8.34 -45.77]
308,0.5549318800399763,-0.4840400894985808,TJ010,[-65.66   3.66 -12.9 ]
309,0.7311162989428804,0.2594842134014866,CH008b,[ 52.53 -11.12  16.83]
310,0.42338170229862737,-0.04416624848794954,TJ004,[-10.1   -7.31 -21.88]
311,0.08378057075180761,-0.4353838157667532,FR160,[-25.25 -18.94 -15.4 ]
312,0.3041006824498486,0.4113027268057688,TJ027,[-56.57   2.42 -32.04]
313,0.6471368436017737,-0.0006223057793826387,FR050,[-23.23  63.17  -4.69]
314,0.6814088647109126,0.521451028822856,UP007,[-57.58   6.49  -6.78]
315,0.6971713700910426,0.3071001956358839,CH046,[-14.14   8.13 -20.98]
316,0.5053532291985184,0.3602049428463257,TJ028,[ 33.33  51.58 -23.24]
317,0.7647286908079229,0.5033038406049756,CH048,[  2.02 -56.58  39.46]
318,0.5360118184816939,0.10210731021873087,CH058,[ 2.02 17.91 35.77]
319,0.7430373684483,0.2289919743167257,TJ027,[ 32.32 -10.5  -19.68]
320,0.04744082423461901,0.6429836365816661,CH012,[-19.19  52.15 -12.48]
321,0.729593594828842,0.3945908912627161,CH058,[-32.32  36.03  23.67]
322,0.3261063847942503,0.39058173531779344,FR280,[-67.68   5.61 -10.4 ]
323,0.8002090627371451,0.7118721000431373,BW022,[ 21.21  25.38 -14.03]
324,0.6327598805347707,0.4652266045563589,FR032,[-62.63  -7.21  21.38]
325,0.5129633990847309,-0.08930052483976579,TJ010,[-53.54 -42.11 -28.66]
326,0.5275245947569778,0.2909507674235918,CH046,[-18.18 -58.58  -5.77]
327,0.17748547260665876,0.31199564401467605,CH042,[ 5.859e+01 -1.961e+01  5.000e-02]
328,0.2685265906836978,0.2927691100309531,TJ022,[  2.02  28.21 -31.74]
329,0.5129054308168906,0.2474622589650477,TJ018,[ 24.24 -11.27 -25.68]
330,0.6488143597743986,0.1464430228121115,CH013,[-44.44 -13.85  52.59]
331,0.8093583219110069,0.6152787683063063,FR190,[-63.64 -21.93   5.37]
332,0.3833242233667105,0.29212381384590397,CH012,[-25.25  19.   -33.47]
333,0.7412057793975765,0.3733814463071079,FR260,[-67.68  -9.94  13.62]
334,0.7670641865794784,0.5870909264866526,CH068,[-45.45  -4.74  12.81]
335,0.502721377205628,0.04275689203514152,TJ018,[-36.36  20.34 -40.54]
336,0.8000996878164252,0.7182318961965618,CH008b,[ 39.39   2.99 -21.28]
337,0.6914137101459383,0.10756096494555058,TJ013,[ 59.6  -35.67 -10.41]
338,0.31559549448508456,0.4724111912608986,FR080,[-36.36  -1.13 -45.36]
